,id_str,id,created_at,text,text_cleaned,hashtags,retweet_count,sentiment,positive_sentiment,negative_sentiment,created_year,created_month,created_day,created_at_int,date
442,1154214345259257856,1,2019-07-25 02:18:38,.@JaySekulow and @RudyGiuliani on @SeanHannity moments ago... https://t.co/Ecz4K3sOwh,jaysekulow rudygiuliani seanhannity moment ago httpstcoeczksowh,[],10579,0.0,0,0,2019,7,25,1564021118000000000,1564012800000.0
443,1154212147955732480,1,2019-07-25 02:09:54,"""THE WITCH HUNT IS OVER!"" @SeanHannity https://t.co/OUoIm4onJt",witch hunt seanhannity httpstcoouoimonjt,[],16039,0.0,0,0,2019,7,25,1564020594000000000,1564012800000.0
444,1154211226081251331,1,2019-07-25 02:06:15,Great job @ChrisPlanteShow! https://t.co/ouTaP7WdFn,great job chrisplanteshow httpstcooutapwdfn,[],9799,0.8,1,0,2019,7,25,1564020375000000000,1564012800000.0
445,1154208645565100032,1,2019-07-25 01:55:59,Thank you @TuckerCarlson @KimStrassel! https://t.co/kw9oGcRzrt,thank tuckercarlson kimstrassel httpstcokwogcrzrt,[],10312,0.0,0,0,2019,7,25,1564019759000000000,1564012800000.0
446,1154194140357439489,1,2019-07-25 00:58:21,Thank you Rep. @DevinNunes! https://t.co/sifmkN7HDz,thank rep devinnune httpstcosifmknhdz,[],20022,0.0,0,0,2019,7,25,1564016301000000000,1564012800000.0
447,1154192781583294470,1,2019-07-25 00:52:57,Thank you Rep. @Jim_Jordan! https://t.co/w9tF8xur44,thank rep jimjordan httpstcowtfxur,[],21263,0.0,0,0,2019,7,25,1564015977000000000,1564012800000.0
448,1154191685972373505,1,2019-07-25 00:48:36,Thank you @RepDougCollins! https://t.co/Lwc2ns2mQt,thank repdougcollin httpstcolwcnsmqt,[],13933,0.0,0,0,2019,7,25,1564015716000000000,1564012800000.0
449,1154190198990880769,1,2019-07-25 00:42:41,Thank you @GOPLeader McCarthy! https://t.co/0N4AeoRWK9,thank gopleader mccarthy httpstconaeorwk,[],13643,0.0,0,0,2019,7,25,1564015361000000000,1564012800000.0
450,1154172696655253505,1,2019-07-24 23:33:09,https://t.co/q5tjNpEzH0,httpstcoqtjnpezh,[],24263,0.0,0,0,2019,7,24,1564011189000000000,1563926400000.0
451,1154160788329967619,1,2019-07-24 22:45:49,“The Media’s Mueller Meltdown” @JesseBWatters https://t.co/EXdlk45ovU,medium mueller meltdown jessebwatter httpstcoexdlkovu,[],12651,0.0,0,0,2019,7,24,1564008349000000000,1563926400000.0
452,1154154948747284481,1,2019-07-24 22:22:37,The Democrats lost so BIG today. Their Party is in shambles right now...https://t.co/WDnGSOFzZU,democrat lose big today -PRON- party shamble right nowhttpstcowdngsofzzu,[],19096,0.14285714285714285,0,0,2019,7,24,1564006957000000000,1563926400000.0
453,1154153881829597189,1,2019-07-24 22:18:23,"The Democrats had nothing...
https://t.co/VUIMndS4lZ",democrat nothing httpstcovuimndslz,[],14349,0.0,0,0,2019,7,24,1564006703000000000,1563926400000.0
454,1154147298684874752,1,2019-07-24 21:52:13,https://t.co/yoWCQLM8Ad,httpstcoyowcqlmad,[],30039,0.0,0,0,2019,7,24,1564005133000000000,1563926400000.0
455,1154145507016683526,1,2019-07-24 21:45:06,"“Impeachment’s over!”
@TerryMoran @ABCPolitics https://t.co/8J9ixCSnZC",impeachment terrymoran abcpolitic httpstcojixcsnzc,[],13403,0.0,0,0,2019,7,24,1564004706000000000,1563926400000.0
456,1154142630487494657,1,2019-07-24 21:33:40,Even Michael Moore agrees that the Dems and Mueller blew it! https://t.co/ZFPb50vi4v,even michael moore agree dem mueller blow httpstcozfpbviv,[],18965,0.0,0,0,2019,7,24,1564004020000000000,1563926400000.0
457,1154141457743319040,1,2019-07-24 21:29:01,“The kind of questions the White House Correspondents were asking is almost like they didn’t see what went on at th… https://t.co/AaLHAVkVYC,kind question white house correspondent ask almost like see go th httpstcoaalhavkvyc,[],14129,0.3,1,0,2019,7,24,1564003741000000000,1563926400000.0
458,1154112475002036234,1,2019-07-24 19:33:51,TRUTH IS A FORCE OF NATURE!,truth force nature,[],49446,0.0,0,0,2019,7,24,1563996831000000000,1563926400000.0
459,1154092988521431042,1,2019-07-24 18:16:25,https://t.co/tNxUyfQIgD,httpstcotnxuyfqigd,[],15342,0.0,0,0,2019,7,24,1563992185000000000,1563926400000.0
460,1154091059846221826,1,2019-07-24 18:08:45,https://t.co/wiOTBHQYt6,httpstcowiotbhqyt,[],16161,0.0,0,0,2019,7,24,1563991725000000000,1563926400000.0
461,1154074799867604997,1,2019-07-24 17:04:08,"I would like to thank the Democrats for holding this morning’s hearing. Now, after 3 hours, Robert Mueller has to s… https://t.co/w2492yn1z9",-PRON- would like thank democrat hold morning hearing hour robert mueller httpstcowynz,[],27323,0.0,0,0,2019,7,24,1563987848000000000,1563926400000.0
462,1154041338653892608,1,2019-07-24 14:51:10,"“Mueller was asked whether or not the investigation was impeded in any way, and he said no.” In other words, there… https://t.co/fjsrc3iO7e",mueller ask whether investigation impede way say word httpstcofjsrcioe,[],23750,0.0,0,0,2019,7,24,1563979870000000000,1563926400000.0
463,1154031296835928064,1,2019-07-24 14:11:16,“This has been a disaster for the Democrats and a disaster for the reputation of Robert Mueller.” Chris Wallace @FoxNews,disaster democrat disaster reputation robert mueller chris wallace foxnew,[],21701,0.0,0,0,2019,7,24,1563977476000000000,1563926400000.0
464,1154003031312261120,1,2019-07-24 12:18:57,"....interview, including the Vice President of the United States!",interview include vice president united state,[],13219,0.0,0,0,2019,7,24,1563970737000000000,1563926400000.0
465,1154003030267899905,1,2019-07-24 12:18:57,It has been reported that Robert Mueller is saying that he did not apply and interview for the job of FBI Director… https://t.co/5iv4SJ7OiX,-PRON- report robert mueller say apply interview job fbi director httpstcoivsjoix,[],19131,0.0,0,0,2019,7,24,1563970737000000000,1563926400000.0
466,1154000946046951424,1,2019-07-24 12:10:40,KEEP AMERICA GREAT!,keep america great,[],25436,0.8,1,0,2019,7,24,1563970240000000000,1563926400000.0
467,1153997249497772032,1,2019-07-24 11:55:59,"NO COLLUSION, NO OBSTRUCTION!",collusion obstruction,[],19741,0.0,0,0,2019,7,24,1563969359000000000,1563926400000.0
468,1153994026099630081,1,2019-07-24 11:43:10,So why didn’t the highly conflicted Robert Mueller investigate how and why Crooked Hillary Clinton deleted and acid… https://t.co/Nooz8I8RkD,highly conflict robert mueller investigate crooked hillary clinton delete acid httpstconoozirkd,[],25260,0.08,0,0,2019,7,24,1563968590000000000,1563926400000.0
469,1153992334054440960,1,2019-07-24 11:36:27,"Why didn’t Robert Mueller &amp; his band of 18 Angry Democrats spend any time investigating Crooked Hillary Clinton, Ly… https://t.co/ecLBnXESuS",robert mueller amp band angry democrat spend time investigate crooked hillary clinton ly httpstcoeclbnxesus,[],20792,-0.25,0,1,2019,7,24,1563968187000000000,1563926400000.0
470,1153984090712018950,1,2019-07-24 11:03:41,It was NEVER agreed that Robert Mueller could use one of his many Democrat Never Trumper lawyers to sit next to him… https://t.co/MPN9h0UKl9,-PRON- never agree robert mueller could use one many democrat never trumper lawyer sit next -PRON- httpstcompnhukl,[],20361,0.25,1,0,2019,7,24,1563966221000000000,1563926400000.0
471,1153980875488542720,1,2019-07-24 10:50:55,"So Democrats and others can illegally fabricate a crime, try pinning it on a very innocent President, and when he f… https://t.co/JBHm7dk8Dv",democrat illegally fabricate crime try pin innocent president httpstcojbhmdkdv,[],24827,0.0,0,0,2019,7,24,1563965455000000000,1563926400000.0
472,1153854621783400448,1,2019-07-24 02:29:14,So Robert Mueller has now asked for his long time Never Trumper lawyer to sit beside him and help with answers. Wha… https://t.co/UHs6iXFv6k,robert mueller ask long time never trumper lawyer sit beside help answer wha httpstcouhsixfvk,[],24986,-0.05,0,0,2019,7,24,1563935354000000000,1563926400000.0
473,1153821772388524035,1,2019-07-24 00:18:42,The young leaders here today (@TPUSA) are part of a movement unlike anything in the history of our nation. It is a… https://t.co/Jg68EYL8Om,young leader today tpusa part movement unlike anything history nation -PRON- httpstcojgeylom,[],18899,0.1,0,0,2019,7,24,1563927522000000000,1563926400000.0
474,1153815117164756993,1,2019-07-23 23:52:15,"Congratulations to our new Secretary of Defense, Mark @EsperDoD! https://t.co/aT3D1ZX5KK",congratulation new secretary defense mark esperdod httpstcoatdzxkk,[],9740,0.13636363636363635,0,0,2019,7,23,1563925935000000000,1563840000000.0
475,1153813606678450185,1,2019-07-23 23:46:15,"Oh well, we still have the great @seanhannity who I hear has a really strong show tonight. 9:00 P.M.",oh well still great seanhannity -PRON- hear really strong show tonight pm,[],10724,0.6166666666666667,1,0,2019,7,23,1563925575000000000,1563840000000.0
476,1153812859517718528,1,2019-07-23 23:43:17,THANK YOU @TPUSA! #MAGA https://t.co/1eqR2Im8dQ,thank tpusa maga httpstcoeqrimdq,['MAGA'],18231,0.0,0,0,2019,7,23,1563925397000000000,1563840000000.0
477,1153812826915401729,1,2019-07-23 23:43:09,Just watched Rep. Eric Swalwell be asked endless softball questions by @marthamaccallum on @FoxNews about the phony… https://t.co/wH56AcXWOv,watch rep eric swalwell ask endless softball question marthamaccallum foxnew phony httpstcowhacxwov,[],13531,-0.125,0,0,2019,7,23,1563925389000000000,1563840000000.0
478,1153810108654034950,1,2019-07-23 23:32:21,Just got back only to hear of a last minute change allowing a Never Trumper attorney to help Robert Mueller with hi… https://t.co/qLlaTpFLPr,get back hear last minute change allow never trumper attorney help robert mueller hi httpstcoqllatpflpr,[],20613,0.0,0,0,2019,7,23,1563924741000000000,1563840000000.0
479,1153795327310221312,1,2019-07-23 22:33:37,"Budget Deal gives great victories to our Military and Vets, keeps out Democrat poison pill riders. Republicans and… https://t.co/TGY32x3VsN",budget deal give great victory military vet keep democrat poison pill rider republican httpstcotgyxvsn,[],11030,0.35000000000000003,1,0,2019,7,23,1563921217000000000,1563840000000.0
480,1153737355188199437,1,2019-07-23 18:43:15,"....I got to know him over his many years as Chairman of the Police Athletic League, for which he devoted so much t… https://t.co/epNJchOdWY",-PRON- get know many year chairman police athletic league devoted much httpstcoepnjchodwy,[],10271,0.35,1,0,2019,7,23,1563907395000000000,1563840000000.0
481,1153737353648889856,1,2019-07-23 18:43:15,"I was saddened to learn of the recent passing of Bob Morgenthau, a truly great man! Bob served as a Naval Officer i… https://t.co/AuQiFW6RZD",-PRON- sadden learn recent pass bob morgenthau truly great man bob serve naval officer httpstcoauqifwrzd,[],13676,0.4,1,0,2019,7,23,1563907395000000000,1563840000000.0
482,1153667789149921280,1,2019-07-23 14:06:49,Leaving for Turning Point USA. Will be speaking to some of the greatest and smartest young people on the planet. See you there!,leave turn point usa speak great smart young people planet see,[],16480,0.37142857142857144,1,0,2019,7,23,1563890809000000000,1563840000000.0
483,1153667150458081282,1,2019-07-23 14:04:17,"When an old Wall at the Southern Border, that is crumbling and falling over, built in an important section to keep… https://t.co/DqCjkgEAyv",old wall southern border crumble fall build important section keep httpstcodqcjkgeayv,[],17296,0.16666666666666666,0,0,2019,7,23,1563890657000000000,1563840000000.0
484,1153648770883706880,1,2019-07-23 12:51:15,"In 2016 I almost won Minnesota. In 2020, because of America hating anti-Semite Rep. Omar, &amp; the fact that Minnesota… https://t.co/AXWbivpGTo",-PRON- almost minnesota america hat antisemite rep omar amp fact minnesota httpstcoaxwbivpgto,[],26944,0.0,0,0,2019,7,23,1563886275000000000,1563840000000.0
485,1153641907781873664,1,2019-07-23 12:23:59,"....Tariffs, Remittance Fees, or all of the above. Guatemala has not been good. Big U.S. taxpayer dollars going to… https://t.co/2RGqQd9mSr",tariff remittance fee guatemala good big us taxpayer dollar go httpstcorgqqdmsr,[],15860,0.35,1,0,2019,7,23,1563884639000000000,1563840000000.0
486,1153641906699681795,1,2019-07-23 12:23:58,"Guatemala, which has been forming Caravans and sending large numbers of people, some with criminal records, to the… https://t.co/bZp2YfXktE",guatemala form caravan send large number people criminal record httpstcobzpyfxkte,[],19263,-0.09285714285714287,0,0,2019,7,23,1563884638000000000,1563840000000.0
487,1153634372442107904,1,2019-07-23 11:54:02,"Farmers are starting to do great again, after 15 years of a downward spiral. The 16 Billion Dollar China “replaceme… https://t.co/2tl4nu7Fmj",farmer start great year downward spiral billion dollar china replaceme httpstcotlnufmj,[],11981,0.8,1,0,2019,7,23,1563882842000000000,1563840000000.0
488,1153631633255350272,1,2019-07-23 11:43:09,KEEP AMERICA GREAT!,keep america great,[],30066,0.8,1,0,2019,7,23,1563882189000000000,1563840000000.0
489,1153628242529722369,1,2019-07-23 11:29:41,Congratulations to Boris Johnson on becoming the new Prime Minister of the United Kingdom. He will be great!,congratulation boris johnson become new prime minister united kingdom -PRON- great,[],30937,0.4681818181818182,1,0,2019,7,23,1563881381000000000,1563840000000.0
490,1153627261058392064,1,2019-07-23 11:25:47,"....Best and Newest Military (almost totally rebuilt from the depleted military I took over) in History, Best V.A.… https://t.co/ARrR3hcXcy",good newest military almost totally rebuild deplete military -PRON- take history good va httpstcoarrrhcxcy,[],18852,0.24,1,0,2019,7,23,1563881147000000000,1563840000000.0
491,1153627260307611648,1,2019-07-23 11:25:46,"Newest Poll: Only 11% in favor of starting ridiculous impeachment hearings. Well, let’s see: We have the Best Econo… https://t.co/TGyoyPIhiB",newest poll favor start ridiculous impeachment hearing well let see -PRON- good econo httpstcotgyoypihib,[],24218,0.18333333333333332,0,0,2019,7,23,1563881146000000000,1563840000000.0
492,1153494667574632449,1,2019-07-23 02:38:54,"“I completely read the entire Mueller Report, and do you know what I concluded after reading both Volume 1 and Volu… https://t.co/7skzwM7P0e",-PRON- completely read entire mueller report know -PRON- conclude read volume volu httpstcoskzwmpe,[],22514,0.05,0,0,2019,7,23,1563849534000000000,1563840000000.0
493,1153444627573280768,1,2019-07-22 23:20:03,https://t.co/GLiV8RGsNj,httpstcoglivrgsnj,[],13117,0.0,0,0,2019,7,22,1563837603000000000,1563753600000.0
494,1153443827946020864,1,2019-07-22 23:16:53,"When we rip down and totally replace a badly broken and dilapidated Barrier on the Southern Border, something which… https://t.co/BRquugcPCQ",rip totally replace badly break dilapidate barrier southern border something httpstcobrquugcpcq,[],19921,-0.23333333333333328,0,1,2019,7,22,1563837413000000000,1563753600000.0
495,1153420655314001925,1,2019-07-22 21:44:48,....This was a real compromise in order to give another big victory to our Great Military and Vets!,real compromise order give another big victory great military vet,[],16452,0.225,1,0,2019,7,22,1563831888000000000,1563753600000.0
496,1153420653938262019,1,2019-07-22 21:44:48,"I am pleased to announce that a deal has been struck with Senate Majority Leader Mitch McConnell, Senate Minority L… https://t.co/hYFLp1Wb8s",-PRON- pleased announce deal strike senate majority leader mitch mcconnell senate minority httpstcohyflpwbs,[],22058,0.5,1,0,2019,7,22,1563831888000000000,1563753600000.0
497,1153315875476463616,1,2019-07-22 14:48:26,"The “Squad” is a very Racist group of troublemakers who are young, inexperienced, and not very smart. They are pull… https://t.co/W2uNC05KOs",squad racist group troublemaker young inexperienced smart -PRON- pull httpstcowunckos,[],34221,0.07142857142857142,0,0,2019,7,22,1563806906000000000,1563753600000.0
498,1153311945698742272,1,2019-07-22 14:32:50,Going with First Lady to pay our respects to Justice Stevens. Leaving now!,go first lady pay respect justice stevens leave,[],13057,0.25,1,0,2019,7,22,1563805970000000000,1563753600000.0
499,1153290669424807936,1,2019-07-22 13:08:17,The Report of Iran capturing CIA spies is totally false. Zero truth. Just more lies and propaganda (like their shot… https://t.co/6GD19cmzCe,report iran capture cia spy totally false zero truth lie propaganda like shoot httpstcogdcmzce,[],21325,-0.25000000000000006,0,1,2019,7,22,1563800897000000000,1563753600000.0
500,1153286989824888832,1,2019-07-22 12:53:40,"....But the questions should be asked, why were all of Clinton’s people given immunity, and why were the text messa… https://t.co/cQ522ZYtd8",question ask clinton people give immunity text messa httpstcocqzytd,[],21500,0.0,0,0,2019,7,22,1563800020000000000,1563753600000.0
501,1153286989053079552,1,2019-07-22 12:53:39,Highly conflicted Robert Mueller should not be given another bite at the apple. In the end it will be bad for him a… https://t.co/UVKsmG6vLG,highly conflict robert mueller give another bite apple end bad httpstcouvksmgvlg,[],21448,-0.2699999999999999,0,1,2019,7,22,1563800019000000000,1563753600000.0
502,1153283267572858880,1,2019-07-22 12:38:52,Fake News Equals the Enemy of the People!,fake news equal enemy people,[],28455,-0.25,0,1,2019,7,22,1563799132000000000,1563753600000.0
503,1153282896549036032,1,2019-07-22 12:37:24,The Mainstream Media is out of control. They constantly lie and cheat in order to get their Radical Left Democrat v… https://t.co/H8r4mRUnst,mainstream medium control -PRON- constantly lie cheat order get radical leave democrat httpstcohrmrunst,[],25493,0.0,0,0,2019,7,22,1563799044000000000,1563753600000.0
504,1153281480073908224,1,2019-07-22 12:31:46,"....except for those stated by me, &amp; “reams of paper” were never given to me. It is a made up story meant to demean… https://t.co/RVIkDw5BLj",except state amp ream paper never give -PRON- make story mean demean httpstcorvikdwblj,[],14293,-0.3125,0,1,2019,7,22,1563798706000000000,1563753600000.0
505,1153281479184658433,1,2019-07-22 12:31:46,The Amazon Washington Post front page story yesterday was total Fake News. They said “Advisors wrote new talking po… https://t.co/u143RpgGUs,amazon washington post front page story yesterday total fake news -PRON- say advisor write new talk po httpstcourpggu,[],15573,-0.12121212121212122,0,0,2019,7,22,1563798706000000000,1563753600000.0
506,1153274794579767296,1,2019-07-22 12:05:12,"It is far more costly for the Federal Reserve to cut deeper if the economy actually does, in the future, turn down!… https://t.co/SSp8SBXNeW",-PRON- far costly federal reserve cut deep economy actually future turn httpstcosspsbxnew,[],13274,0.03333333333333333,0,0,2019,7,22,1563797112000000000,1563753600000.0
507,1153274075155959808,1,2019-07-22 12:02:20,"....as we have done, it could have been soooo much better. Interest rate costs should have been much lower, &amp; GDP &amp;… https://t.co/1uQLACvA8A",could soooo much good interest rate cost much low amp gdp amp httpstcouqlacvaa,[],13825,0.35,1,0,2019,7,22,1563796940000000000,1563753600000.0
508,1153274069028089856,1,2019-07-22 12:02:19,"With almost no inflation, our Country is needlessly being forced to pay a MUCH higher interest rate than other coun… https://t.co/j4zVcuQBVX",almost inflation country needlessly force pay much high interest rate coun httpstcojzvcuqbvx,[],16774,-0.16999999999999998,0,0,2019,7,22,1563796939000000000,1563753600000.0
509,1153136335584202752,1,2019-07-22 02:55:01,https://t.co/1DVvqFQxRK,httpstcodvvqfqxrk,[],13646,0.0,0,0,2019,7,22,1563764101000000000,1563753600000.0
510,1153136333994582016,1,2019-07-22 02:55:00,"Thank you very much for revealing the incredible facts, which the Fake News Media will never do! @SteveHiltonx… https://t.co/9EFtaomfKh",thank much reveal incredible fact fake news medium never stevehiltonx httpstcoeftaomfkh,[],22302,0.20000000000000004,1,0,2019,7,22,1563764100000000000,1563753600000.0
511,1153134339867250694,1,2019-07-22 02:47:05,https://t.co/2lPjfxOKq3,httpstcolpjfxokq,[],16602,0.0,0,0,2019,7,22,1563763625000000000,1563753600000.0
512,1153126580652318720,1,2019-07-22 02:16:15,"....Based on the comments made by Senator Schumer, he must have seen how dangerous &amp; bad for our Country the Border… https://t.co/rpyZCeqxLI",base comment make senator schumer must see dangerous amp bad country border httpstcorpyzceqxli,[],19589,-0.6999999999999998,0,1,2019,7,22,1563761775000000000,1563753600000.0
513,1153126579641495552,1,2019-07-22 02:16:15,Senator Chuck Schumer has finally gone to the Southern Border with some Democrat Senators. This is a GREAT thing! N… https://t.co/lae9K2Ldcf,senator chuck schumer finally go southern border democrat senator great thing httpstcolaekldcf,[],21317,0.4,1,0,2019,7,22,1563761775000000000,1563753600000.0
514,1153040324241088512,1,2019-07-21 20:33:30,"....Most importantly you have led Israel with a commitment to the values of democracy, freedom, and equal opportuni… https://t.co/RYyS1fHnIo",importantly lead israel commitment value democracy freedom equal opportuni httpstcoryysfhnio,[],17211,0.2,0,0,2019,7,21,1563741210000000000,1563667200000.0
515,1153040319866462208,1,2019-07-21 20:33:29,Congratulations to Bibi @Netanyahu on becoming the longest serving PM in the history of Israel. Under your leadersh… https://t.co/DHOUaqHRZW,congratulation bibi netanyahu become long serve pm history israel leadersh httpstcodhouaqhrzw,[],24824,-0.05,0,0,2019,7,21,1563741209000000000,1563667200000.0
516,1152912995938443269,1,2019-07-21 12:07:32,I don’t believe the four Congresswomen are capable of loving our Country. They should apologize to America (and Isr… https://t.co/EFUvL4LQOa,-PRON- believe four congresswoman capable love country -PRON- apologize america isr httpstcoefuvllqoa,[],40577,0.35,1,0,2019,7,21,1563710852000000000,1563667200000.0
517,1152911185441906689,1,2019-07-21 12:00:21,MAKE AMERICA GREAT AGAIN!,make america great,[],42649,0.8,1,0,2019,7,21,1563710421000000000,1563667200000.0
518,1152910967220690945,1,2019-07-21 11:59:29,Presidential Harassment!,presidential harassment,[],20395,0.0,0,0,2019,7,21,1563710369000000000,1563667200000.0
519,1152910721199595520,1,2019-07-21 11:58:30,"The Washington Post Story, about my speech in North Carolina and tweet, with its phony sources who do not exist, is… https://t.co/CLLclXuxDN",washington post story speech north carolina tweet phony source exist httpstcocllclxuxdn,[],17789,0.0,0,0,2019,7,21,1563710310000000000,1563667200000.0
520,1152899604473667585,1,2019-07-21 11:14:20,"Big progress at the Border, but Dems in Congress must change the Immigration Laws for all to be good! End the Loopholes and much more.",big progress border dem congress must change immigration law good end loophole much,[],16530,0.3,1,0,2019,7,21,1563707660000000000,1563667200000.0
521,1152894521463754752,1,2019-07-21 10:54:08,The Great State of West Virginia is producing record setting numbers and doing really well. When I became President… https://t.co/PPAbojuStO,great state west virginia produce record set number really well -PRON- become president httpstcoppabojusto,[],17844,0.5,1,0,2019,7,21,1563706448000000000,1563667200000.0
522,1152891090544078848,1,2019-07-21 10:40:30,"I will help Angel Mom (and great woman) Mary Ann Mendoza with Twitter. I know Mary Ann from the beginning, and she… https://t.co/qJgZrQl7fD",-PRON- help angel mom great woman mary ann mendoza twitter -PRON- know mary ann begin -PRON- httpstcoqjgzrqlfd,[],30440,0.8,1,0,2019,7,21,1563705630000000000,1563667200000.0
523,1152713896303714304,1,2019-07-20 22:56:23,"Economic numbers reach an all time high, the best in our Country’s history. Great to be a part of something so good for so many!",economic number reach time high good country history great part something good many,[],22568,0.51,1,0,2019,7,20,1563663383000000000,1563580800000.0
524,1152579779297759232,1,2019-07-20 14:03:27,https://t.co/aG45A3Ugnp,httpstcoagaugnp,[],26336,0.0,0,0,2019,7,20,1563631407000000000,1563580800000.0
525,1152577021668728832,1,2019-07-20 13:52:30,"....Our teams will be talking further, and we agreed to speak again in the next 48 hours!",-PRON- team talk agree speak next hour,[],14474,0.0,0,0,2019,7,20,1563630750000000000,1563580800000.0
526,1152577020594917376,1,2019-07-20 13:52:30,Just had a very good call with @SwedishPM Stefan Löfven who assured me that American citizen A$AP Rocky will be tre… https://t.co/9YiyUPTj1I,good call swedishpm stefan löfven assure american citizen aap rocky tre httpstcoyiyuptji,[],31455,0.35,1,0,2019,7,20,1563630750000000000,1563580800000.0
527,1152538139153567744,1,2019-07-20 11:18:00,You can add 10% or 15% to this number. Economy doing better than EVER before! https://t.co/o59vI5tzXn,-PRON- add number economy good ever httpstcoovitzxn,[],18915,0.7,1,0,2019,7,20,1563621480000000000,1563580800000.0
528,1152536577953935360,1,2019-07-20 11:11:47,Thank you Bill. Very nice! https://t.co/hTnGiOh6T1,thank bill nice httpstcohtngioht,[],13917,0.6,1,0,2019,7,20,1563621107000000000,1563580800000.0
529,1152532958487748609,1,2019-07-20 10:57:24,"As you can see, I did nothing to lead people on, nor was I particularly happy with their chant. Just a very big and… https://t.co/A8wXOVSvsx",see -PRON- nothing lead people -PRON- particularly happy chant big httpstcoawxovsvsx,[],17367,0.4,1,0,2019,7,20,1563620244000000000,1563580800000.0
530,1152528914482388992,1,2019-07-20 10:41:20,"With the incompetent Mayor of London, you will never have safe streets! https://t.co/pJqL1NjyvA",incompetent mayor london never safe street httpstcopjqlnjyva,[],20570,-0.3,0,1,2019,7,20,1563619280000000000,1563580800000.0
531,1152307567634391041,1,2019-07-19 20:01:47,Just spoke to @KanyeWest about his friend A$AP Rocky’s incarceration. I will be calling the very talented Prime Min… https://t.co/NbKHYs2QUX,speak kanyewest friend aap rocky incarceration -PRON- call talented prime min httpstconbkhysqux,[],206019,0.7,1,0,2019,7,19,1563566507000000000,1563494400000.0
532,1152228353040011264,1,2019-07-19 14:47:01,Thank you! #MAGA2020 https://t.co/6G2TinCpWT,thank maga httpstcogtincpwt,['MAGA2020'],20667,0.0,0,0,2019,7,19,1563547621000000000,1563494400000.0
533,1152212059263819777,1,2019-07-19 13:42:16,....Fed: There is almost no inflation!,fed almost inflation,[],9797,0.0,0,0,2019,7,19,1563543736000000000,1563494400000.0
534,1152211072851619840,1,2019-07-19 13:38:21,"....but it is no thanks to the Federal Reserve. Had they not acted so fast and “so much,” we would be doing even be… https://t.co/H5tdA4fJxi",thank federal reserve act fast much would even httpstcohtdafjxi,[],11628,0.2,0,0,2019,7,19,1563543501000000000,1563494400000.0
535,1152211071350054913,1,2019-07-19 13:38:21,I like New York Fed President John Williams first statement much better than his second. His first statement is 100… https://t.co/zR7KIy2Z6r,-PRON- like new york fed president john williams first statement much good second -PRON- first statement httpstcozrkiyzr,[],12804,0.2672727272727273,1,0,2019,7,19,1563543501000000000,1563494400000.0
536,1152197164883435521,1,2019-07-19 12:43:05,"Because of the faulty thought process we have going for us at the Federal Reserve, we pay much higher interest rate… https://t.co/vufptVrS14",faulty think process go -PRON- federal reserve pay much high interest rate httpstcovufptvrs,[],15438,0.16,0,0,2019,7,19,1563540185000000000,1563494400000.0
537,1152195096517009409,1,2019-07-19 12:34:52,....Governor of the State did a good  job. That may be true but she could not have done it without the tremendous e… https://t.co/o18MOvBQ00,governor state good job may true could without tremendous httpstcoomovbq,[],13893,0.461111111111111,1,0,2019,7,19,1563539692000000000,1563494400000.0
538,1152195095430651904,1,2019-07-19 12:34:52,"....he could not have been nicer or more respectful to your favorite President, me. Then I saw the column he wrote,… https://t.co/wpd3eWeFpn",could nice respectful favorite president -PRON- see column write httpstcowpdewefpn,[],11451,0.5333333333333333,1,0,2019,7,19,1563539692000000000,1563494400000.0
539,1152195094398873602,1,2019-07-19 12:34:51,"Thomas “the Chin” Friedman, a weak and pathetic sort of guy, writes columns for The New York Times in between round… https://t.co/DVIv3LAFwF",thomas chin friedman weak pathetic sort guy write column new york time round httpstcodvivlafwf,[],14067,-0.35965909090909093,0,1,2019,7,19,1563539691000000000,1563494400000.0
540,1152190440692756481,1,2019-07-19 12:16:22,"....State which I will win in #2020 because they can’t stand her and her hatred of our Country, and they appreciate… https://t.co/2WkVWfvWZl",state -PRON- win stand hatred country appreciate httpstcowkvwfvwzl,[],15146,0.8,1,0,2019,7,19,1563538582000000000,1563494400000.0
541,1152190439325339648,1,2019-07-19 12:16:22,"....Mainstream Media, which has lost all credibility, has either officially or unofficially become a part of the Ra… https://t.co/LWoKc2NRXX",mainstream medium lose credibility either officially unofficially become part ra httpstcolwokcnrxx,[],15309,0.0,0,0,2019,7,19,1563538582000000000,1563494400000.0
542,1152190436825604096,1,2019-07-19 12:16:21,It is amazing how the Fake News Media became “crazed” over the chant “send her back” by a packed Arena (a record) c… https://t.co/iBaECLN3hS,-PRON- amazing fake news medium become craze chant send back pack arena record httpstcoibaeclnhs,[],25465,0.03333333333333336,0,0,2019,7,19,1563538581000000000,1563494400000.0
543,1152180262849175553,1,2019-07-19 11:35:55,"Great new book, “Justice On Trial, The Kavanaugh Confirmation and the Future of the Supreme Court.” Fantastic job b… https://t.co/DBGvN5zOYz",great new book justice trial kavanaugh confirmation future supreme court fantastic job httpstcodbgvnzoyz,[],12037,0.3340909090909091,1,0,2019,7,19,1563536155000000000,1563494400000.0
544,1152049031805317120,1,2019-07-19 02:54:27,https://t.co/D7H1Wr1LHy,httpstcodhwrlhy,[],26877,0.0,0,0,2019,7,19,1563504867000000000,1563494400000.0
